Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Dewpoint Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),TZ_AMPHITHEATER:Zone Mean Air Temperature [C](TimeStep),TZ_AMPHITHEATER:Zone Air CO2 Concentration [ppm](TimeStep),HTG HVAC 1 ADJUSTED BY 1.1 F:Schedule Value [](TimeStep),CLG HVAC 1 ADJUSTED BY 0 F:Schedule Value [](TimeStep),AHUS ONOFF:Schedule Value [](TimeStep),HOT_WATER_TEMPERATURE 1:Schedule Value [](TimeStep),MAISON DU SAVOIR AUDITORIUM OCC:Schedule Value [](TimeStep),Electricity:Facility [J](TimeStep),Electricity:HVAC [J](TimeStep),Electricity:Plant [J](TimeStep),Fans:Electricity [J](TimeStep),Heating:DistrictHeatingWater [J](TimeStep),HeatingCoils:EnergyTransfer [J](TimeStep),Pumps:Electricity [J](TimeStep) 
 02/06  00:15:00,10.75,5.9,71.75,5.0,230.0,0.0,0.0,13.07605513332607,400.0000089794214,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  00:30:00,10.600000000000001,5.9,72.5,5.0,230.0,0.0,0.0,13.00399936134838,400.0000037955899,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  00:45:00,10.450000000000001,5.9,73.25,5.0,230.0,0.0,0.0,12.920412221301486,400.0000019995394,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  01:00:00,10.3,5.9,74.0,5.0,230.0,0.0,0.0,12.836239168772462,400.0000012827162,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  01:15:00,10.325000000000001,5.9750000000000005,74.25,4.75,230.0,0.0,0.0,12.795765444638533,400.0000008221654,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  01:30:00,10.350000000000001,6.050000000000001,74.5,4.5,230.0,0.0,0.0,12.794501645988412,400.00000047016135,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  01:45:00,10.375,6.125,74.75,4.25,230.0,0.0,0.0,12.808427840534787,400.00000023520715,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  02:00:00,10.4,6.2,75.0,4.0,230.0,0.0,0.0,12.82252371317577,400.0000001067236,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  02:15:00,10.175,6.15,76.0,3.75,230.0,0.0,0.0,12.774438985162329,400.0000000482542,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  02:30:00,9.95,6.1,77.0,3.5,230.0,0.0,0.0,12.670795834342035,400.0000000245334,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  02:45:00,9.725,6.05,78.0,3.25,230.0,0.0,0.0,12.546039947090767,400.0000000143115,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  03:00:00,9.5,6.0,79.0,3.0,230.0,0.0,0.0,12.421839216068406,400.0000000086436,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  03:15:00,9.2,5.9,80.0,3.0,230.0,0.0,0.0,12.284811589509976,400.00000000491826,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  03:30:00,8.9,5.8,81.0,3.0,230.0,0.0,0.0,12.133766900186709,400.00000000255255,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  03:45:00,8.600000000000001,5.699999999999999,82.0,3.0,230.0,0.0,0.0,11.9764496940344,400.0000000012303,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  04:00:00,8.3,5.6,83.0,3.0,230.0,0.0,0.0,11.818872253761594,400.0000000005844,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  04:15:00,8.325000000000001,5.574999999999999,82.75,2.75,232.5,0.0,0.0,11.737901323583714,400.00000000029536,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  04:30:00,8.350000000000001,5.55,82.5,2.5,235.0,0.0,0.0,11.724714752663859,400.0000000001633,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  04:45:00,8.375,5.525,82.25,2.25,237.5,0.0,0.0,11.736684393708456,400.000000000094,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  05:00:00,8.4,5.5,82.0,2.0,240.0,0.0,0.0,11.748198988821787,400.0000000000527,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  05:15:00,8.225000000000001,5.45,82.75,2.25,232.5,0.0,0.0,11.708784447782117,400.00000000002785,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  05:30:00,8.05,5.4,83.5,2.5,225.0,0.0,0.0,11.626833889145724,400.000000000014,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  05:45:00,7.875,5.35,84.25,2.75,217.5,0.0,0.0,11.530610002851192,400.0000000000068,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  06:00:00,7.7,5.3,85.0,3.0,210.0,0.0,0.0,11.435963031401915,400.00000000000347,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  06:15:00,7.625,5.225,85.0,2.75,210.0,0.0,0.0,11.367854629901336,400.0000000000019,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  06:30:00,7.550000000000001,5.15,85.0,2.5,210.0,0.0,0.0,11.320962774291173,400.0000000000011,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  06:45:00,7.4750000000000005,5.075,85.0,2.25,210.0,0.0,0.0,11.280838069404906,400.0000000000006,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  07:00:00,7.4,5.0,85.0,2.0,210.0,0.0,0.0,11.239819258492291,400.0000000000004,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  07:15:00,7.500000000000001,4.975,84.25,2.25,210.0,9.75,0.0,11.291179851441793,400.0000000000003,21.0,24.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  07:30:00,7.6,4.95,83.5,2.5,210.0,13.0,0.0,11.372197402863515,400.0000000000002,21.0,24.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  07:45:00,7.699999999999999,4.925000000000001,82.75,2.75,210.0,26.25,0.0,11.437376072256207,400.00000000000017,21.0,24.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  08:00:00,7.8,4.9,82.0,3.0,210.0,39.5,0.0,11.485064016097427,400.0,21.0,24.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  08:15:00,7.824999999999999,4.8500000000000005,81.5,3.0,210.0,52.75,0.0,11.522745820462074,399.9999999999999,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  08:30:00,7.85,4.800000000000001,81.0,3.0,210.0,66.0,0.0,11.546073653087094,399.99999999999983,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  08:45:00,7.875000000000001,4.75,80.5,3.0,210.0,80.25,2.75,11.559490042312097,399.99999999999994,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  09:00:00,7.9,4.7,80.0,3.0,210.0,94.5,5.5,11.56968254490154,400.00000000000006,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  09:15:00,8.175,4.775,79.0,3.25,210.0,108.75,8.25,12.813230101875678,495.3338818731298,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  09:30:00,8.45,4.85,78.0,3.5,210.0,123.0,11.0,14.002122164260673,618.9285382180499,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  09:45:00,8.725,4.925,77.0,3.75,210.0,131.75,17.25,14.438403835972402,630.830642860989,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  10:00:00,9.0,5.0,76.0,4.0,210.0,140.5,23.5,14.62399877371938,648.0705831997358,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  10:15:00,9.2,5.05,75.25,4.0,212.5,149.25,29.75,14.782819801582704,677.1170931823829,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  10:30:00,9.4,5.1,74.5,4.0,215.0,158.0,36.0,14.95410235050631,702.3417941024052,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  10:45:00,9.600000000000001,5.15,73.75,4.0,217.5,165.5,29.75,15.124276453554533,716.9380033261027,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  11:00:00,9.8,5.2,73.0,4.0,220.0,173.0,23.5,15.278864799325117,722.9242734068481,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  11:15:00,10.175,5.4,72.25,4.25,220.0,180.5,17.25,14.880626699104035,675.7282215711429,21.0,24.0,1.0,67.0,0.2,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  11:30:00,10.55,5.6,71.5,4.5,220.0,188.0,11.0,14.474008536248608,615.5918592628196,21.0,24.0,1.0,67.0,0.2,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  11:45:00,10.925,5.8,70.75,4.75,220.0,186.5,47.25,14.437809353729714,579.4081257113074,21.0,24.0,1.0,67.0,0.2,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  12:00:00,11.3,6.0,70.0,5.0,220.0,185.0,83.5,14.662528424885247,566.1439791518545,21.0,24.0,1.0,67.0,0.2,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  12:15:00,11.575000000000001,6.0,68.75,4.75,217.5,183.5,119.75,14.300173992159916,523.3057594187401,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  12:30:00,11.850000000000001,6.0,67.5,4.5,215.0,182.0,156.0,13.901154049146417,458.3381221284151,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  12:45:00,12.125,6.0,66.25,4.25,212.5,175.0,119.25,13.835536547495058,417.62477703604156,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  13:00:00,12.4,6.0,65.0,4.0,210.0,168.0,82.5,13.996084932890655,402.50874140340386,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  13:15:00,12.5,6.05,64.75,4.0,212.5,161.0,45.75,14.40682688922071,429.88111579721743,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  13:30:00,12.600000000000001,6.1,64.5,4.0,215.0,154.0,9.0,14.850492362761953,458.1990104522661,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  13:45:00,12.700000000000001,6.15,64.25,4.0,217.5,141.5,8.75,15.091538798284633,474.1746028264417,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  14:00:00,12.8,6.2,64.0,4.0,220.0,129.0,8.5,15.184285063997718,479.8028949573356,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  14:15:00,12.875000000000002,6.2,63.75,4.0,212.5,116.5,8.25,15.2245132053732,480.7052036029163,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  14:30:00,12.95,6.2,63.5,4.0,205.0,104.0,8.0,15.265840687947398,480.5347772194255,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  14:45:00,13.024999999999999,6.2,63.25,4.0,197.5,89.0,6.0,15.3180257411284,480.5268073548372,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  15:00:00,13.1,6.2,63.0,4.0,190.0,74.0,4.0,15.373968860835296,480.7202185775584,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  15:15:00,13.2,6.175000000000001,62.5,4.25,195.0,59.0,2.0,16.282834365467266,551.1886771619221,21.0,24.0,1.0,67.0,0.4,5962055.34449462,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  15:30:00,13.3,6.15,62.0,4.5,200.0,44.0,0.0,17.138595886393723,643.8861025608629,21.0,24.0,1.0,67.0,0.4,5962055.34449462,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  15:45:00,13.4,6.124999999999999,61.5,4.75,205.0,33.25,0.0,17.35300945113444,652.3088711570458,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  16:00:00,13.5,6.1,61.0,5.0,210.0,22.5,0.0,17.362239219431697,664.4819159134356,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  16:15:00,13.5,5.799999999999999,59.75,5.0,212.5,11.75,0.0,17.371873936652452,685.6053334545823,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  16:30:00,13.5,5.5,58.5,5.0,215.0,1.0,0.0,17.4070810944025,704.0758509738382,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  16:45:00,13.5,5.2,57.25,5.0,217.5,0.0,0.0,17.44208819572999,714.7789909522224,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  17:00:00,13.5,4.9,56.0,5.0,220.0,0.0,0.0,17.46416125954337,719.1822837710761,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  17:15:00,13.375,5.175000000000001,57.5,5.175,222.5,0.0,0.0,16.66387096848533,649.1375762688047,21.0,24.0,1.0,67.0,0.1,5833066.687877882,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  17:30:00,13.25,5.45,59.0,5.35,225.0,0.0,0.0,15.865590220989876,557.9996189683847,21.0,24.0,1.0,67.0,0.1,5833066.687877882,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  17:45:00,13.125,5.725,60.5,5.525,227.5,0.0,0.0,15.59722552146819,549.7061745370444,21.0,24.0,1.0,67.0,0.1,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  18:00:00,13.0,6.0,62.0,5.7,230.0,0.0,0.0,15.513921944371944,537.5891128628102,21.0,24.0,1.0,67.0,0.1,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  18:15:00,12.95,6.05,62.5,6.025,230.0,0.0,0.0,15.165085353486742,499.9576092140038,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  18:30:00,12.9,6.1,63.0,6.35,230.0,0.0,0.0,14.772588389915619,446.1481405938853,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  18:45:00,12.850000000000001,6.15,63.5,6.675,230.0,0.0,0.0,14.57099109935643,413.2984761854753,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  19:00:00,12.8,6.2,64.0,7.0,230.0,0.0,0.0,14.515686501359257,401.5449879136625,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  19:15:00,12.775000000000002,6.2250000000000005,64.25,7.25,230.0,0.0,0.0,14.510974913733152,400.0270733455804,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  19:30:00,12.75,6.25,64.5,7.5,230.0,0.0,0.0,14.503764290261143,400.84997019112836,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  19:45:00,12.724999999999998,6.2749999999999995,64.75,7.75,230.0,0.0,0.0,14.485185947563695,401.1702433300719,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  20:00:00,12.7,6.3,65.0,8.0,230.0,0.0,0.0,14.462665643876978,400.8686067028473,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  20:15:00,12.7,6.3999999999999995,65.5,8.0,232.5,0.0,0.0,14.448287720791336,400.43870153053786,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  20:30:00,12.7,6.5,66.0,8.0,235.0,0.0,0.0,14.442774096175755,400.1560385782615,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  20:45:00,12.7,6.6000000000000005,66.5,8.0,237.5,0.0,0.0,14.441493972865274,400.0385363580564,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  21:00:00,12.7,6.7,67.0,8.0,240.0,0.0,0.0,14.440912933292863,400.01075007585456,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  21:15:00,12.524999999999999,7.050000000000001,69.5,8.25,240.0,0.0,0.0,14.334981153684005,400.01023718482867,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  21:30:00,12.35,7.4,72.0,8.5,240.0,0.0,0.0,14.187458422447307,400.010614390907,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  21:45:00,12.175,7.749999999999999,74.5,8.75,240.0,0.0,0.0,14.054079088604485,400.00776634960374,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  22:00:00,12.0,8.1,77.0,9.0,240.0,0.0,0.0,13.943761380078303,400.00417514147836,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  22:15:00,11.925,8.125,77.5,8.5,237.5,0.0,0.0,13.868968573833348,400.00170802386674,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  22:30:00,11.85,8.149999999999999,78.0,8.0,235.0,0.0,0.0,13.81803414038156,400.0005611405267,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  22:45:00,11.774999999999999,8.174999999999999,78.5,7.5,232.5,0.0,0.0,13.774829258849111,400.00019854908555,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  23:00:00,11.7,8.2,79.0,7.0,230.0,0.0,0.0,13.731339329949446,400.0001250979745,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  23:15:00,11.7,8.1,78.5,7.5,230.0,0.0,0.0,13.704926137782648,400.0001023579621,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  23:30:00,11.7,8.0,78.0,8.0,230.0,0.0,0.0,13.695585773141389,400.0000718222094,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  23:45:00,11.7,7.8999999999999995,77.5,8.5,230.0,0.0,0.0,13.694009934429632,400.0000400984516,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/06  24:00:00,11.7,7.8,77.0,9.0,230.0,0.0,0.0,13.693421774091977,400.00001806255847,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/07  00:15:00,11.575,7.625,76.75,9.25,230.0,0.0,0.0,13.66132131378604,400.00000695744774,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/07  00:30:00,11.45,7.449999999999999,76.5,9.5,230.0,0.0,0.0,13.600214288954966,400.0000027646859,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/07  00:45:00,11.325,7.2749999999999995,76.25,9.75,230.0,0.0,0.0,13.527552061055493,400.00000150101,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/07  01:00:00,11.2,7.1,76.0,10.0,230.0,0.0,0.0,13.454766340526088,400.00000103531,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/07  01:15:00,11.099999999999998,6.999999999999999,76.0,10.25,232.5,0.0,0.0,13.390476324461694,400.0000006873687,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/07  01:30:00,11.0,6.9,76.0,10.5,235.0,0.0,0.0,13.332861692648041,400.0000003907277,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/07  01:45:00,10.900000000000002,6.800000000000001,76.0,10.75,237.5,0.0,0.0,13.277364245436377,400.00000018821106,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/07  02:00:00,10.8,6.7,76.0,11.0,240.0,0.0,0.0,13.221590503484457,400.00000008038677,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/07  02:15:00,10.55,6.2250000000000005,74.75,11.25,245.0,0.0,0.0,13.129323970508109,400.00000003449196,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/07  02:30:00,10.3,5.75,73.5,11.5,250.0,0.0,0.0,13.004249306612934,400.0000000176724,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/07  02:45:00,10.05,5.2749999999999995,72.25,11.75,255.0,0.0,0.0,12.86693984830444,400.00000001087574,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/07  03:00:00,9.8,4.8,71.0,12.0,260.0,0.0,0.0,12.730393688244956,400.00000000682616,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/07  03:15:00,9.100000000000001,4.725,74.25,11.0,260.0,0.0,0.0,12.490528216245048,400.0000000038978,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/07  03:30:00,8.4,4.65,77.5,10.0,260.0,0.0,0.0,12.192032070412122,400.0000000033977,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/07  03:45:00,7.7,4.575,80.75,9.0,260.0,0.0,0.0,11.800291067621963,400.0000000016098,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
